0 0.669177585301858
0 0.484204485301652
1 1.03377558530197
0 0.74202868530343
0 0.959348185303005
1 1.1773701853003
0 0.812266785304436
0 0.541544285303152
1 0.694602985304718
0 0.688181985302853
1 0.637792485306326
1 0.601510785300397
0 0.540331085302077
1 0.781777885304527
1 0.771279585302599
1 0.786941185304803
0 0.500759585300747
1 0.672648785303372
1 0.749819685303427
1 0.620075385303116
1 0.651916885303271
0 0.319831385304914
1 0.751889785302828
1 0.695821385301733
1 1.11218978530311
0 0.400999085303246
1 0.987378785301607
1 0.633142785302388
1 0.627057085299802
1 0.477000985300455
0 0.236997885304353
1 0.778596885304486
1 0.806233685302195
1 0.564236385302556
1 0.596570885302262
1 0.608971185300524
0 0.399700085300046
1 0.775967885302143
1 0.831421285302403
0 0.507512385304344
0 0.605975685301436
0 0.532357885304427
0 0.678438885303384
0 0.40663968530358
1 0.651650585301885
1 0.597995485305054
1 0.686843885303878
1 0.921076485300054
0 0.636850785302576
1 0.665344785300894
1 0.57961858530185
1 0.769300185302617
1 0.643560985305575
1 0.589670585303301
1 0.866330285304193
1 0.812320185303596
0 0.616454085300992
1 0.893496185303283
1 0.820160785302923
0 0.674582485304617
1 0.813716485305539
0 0.823771885300138
1 0.754936085303106
1 0.933468385303476
1 0.676763485304454
0 0.648871785301216
1 0.87953888530179
1 0.688277285304556
1 1.24164768530541
0 0.157397485304008
1 0.740171785304901
0 0.49153148530464
1 0.87657158530279
1 0.635680385303621
1 0.556618585300802
1 0.77117548530301
1 1.01949368530264
0 0.244066285302742
1 0.617316385304056
0 0.613851785301867
0 0.484407585302014
1 0.799009285301926
1 0.886419485299902
1 0.977421085305158
1 1.05161368530249
1 0.980590185305536
1 0.840231485303283
0 0.699700185303717
1 0.945277285302345
0 0.791096285300645
1 1.2839744853031
1 0.790828285304505
1 0.852695785301384
1 0.844541585304304
1 0.816587385301736
0 0.612255485304976
1 0.72419468530139
0 0.521801885303338
1 0.747884085305904
1 0.868425985302073
1 0.755417885304686
1 0.720963285303205
1 0.921612985303417
1 0.864302985303274
1 0.797328685303418
1 0.884148285300816
0 0.751601185302624
1 1.05495678530357
1 0.871058785304248
1 0.762218085305412
1 0.820370085303202
1 0.705596885300528
0 0.636323285302259
0 0.499425085303719
0 0.530595085302102
1 0.679794685302531
1 0.553729085304857
1 0.780506085304714
0 0.52026378530214
0 0.595143785302261
1 0.648528385305744
1 0.621109185302393
0 0.400112285302802
0 0.556941685301771
1 0.695384785305995
1 0.655559585304635
0 0.745938985301527
0 0.528520785303462
1 1.01959808530088
1 0.879744485302999
1 0.965917085299642
1 1.11234588530211
1 1.1454152853025
0 0.615894485303633
1 0.764358685303213
1 0.882302285301611
0 0.646787285304944
0 0.53190618530285
1 0.855585185303843
1 0.810984385303945
0 0.610734985303188
0 0.390495685306141
1 0.582081785300451
0 0.534923885303632
0 0.657709585301254
1 0.731130785303739
1 0.689676685301001
1 0.949084285303306
1 0.617324485303888
1 0.576595585304366
0 0.479916085305794
0 0.621694785301278
1 0.607963985300066
0 0.417349385303586
0 0.484532085300506
1 0.585847785302084
0 0.547019185304143
1 0.845669285301901
1 0.681229985303125
0 0.569675885303204
1 0.805464785304556
1 0.62741178530492
1 0.699852885302297
0 0.419958185304912
1 0.748547885303614
1 0.888646485304397
1 0.6501613853056
0 0.442910185300624
1 0.810008685303236
1 0.836014385304642
1 0.766762385299862
0 0.613689585303709
1 0.698051785303013
1 0.619093085303083
1 0.737487685301366
1 0.596833885303985
1 0.574653385303881
1 0.532196885300854
0 0.349745285302978
1 0.901200385304455
1 0.755042385301257
0 0.512275385301527
1 0.897748785303028
1 0.705626685301885
1 0.894288685302362
1 0.96725388530327
1 0.876356385301241
1 0.583580785302237
0 0.452081285302901
0 0.502021285300051
1 0.860048085304206
1 0.719328585301318
1 0.802879885303318
0 0.537038785302192
1 0.922749785301184
0 0.590902385300487
1 0.61160298530236
1 0.67318808530259
1 0.495665885302932
1 0.92447838530139
1 0.85288468530276
1 0.780802485302465
1 0.635188385304408
1 0.653036585301797
1 0.716873685304071
1 0.719546585302359
0 0.526524285304239
1 0.890861585301954
1 0.923172785302503
0 0.620889085303551
1 0.97075098530191
1 0.96283168530359
1 1.04329518530218
1 0.723616685305805
0 0.516042885303668
1 0.750551185303683
1 0.833572185302236
1 0.830980685301674
1 1.10283808530445
1 0.868270385303239
0 0.839513785302606
1 0.737107785304451
1 0.630332985302138
1 0.803004785301218
1 0.979798885301042
1 0.736342585302245
1 0.73853478530369
0 0.482657185303159
1 0.744621385305854
1 0.899190685302946
1 1.17492708530195
1 0.760884485300684
1 0.85982458530494
1 0.654417985303061
0 0.673753485304095
1 0.66512248530349
1 1.007872185301
0 0.586866385305674
1 1.27849198530244
0 0.935109585303925
0 0.673727685304092
1 0.998686985304138
1 0.850142385303533
1 1.06397878530193
1 0.882600085302746
1 0.976809785303393
1 0.788693985303743
1 1.06447838530445
1 0.778236085303851
1 0.786924285303448
